date,primary_type,latitude,longitude,location_description,arrest,year
2026-01-17 14:30:00,criminal trespass,41.92086582,-87.777275445,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-17 14:27:00,battery,41.925084098,-87.673197782,SMALL RETAIL STORE,False,2026
2026-01-17 14:26:00,other offense,41.770191176,-87.6417153,APARTMENT,False,2026
2026-01-17 14:26:00,criminal damage,41.720783347,-87.643197739,LIBRARY,False,2026
2026-01-17 14:25:00,theft,41.750548435,-87.566213672,RESIDENCE,False,2026
2026-01-17 14:25:00,theft,41.891062111,-87.617043461,SMALL RETAIL STORE,True,2026
2026-01-17 14:20:00,weapons violation,41.786894685,-87.653966132,STREET,True,2026
2026-01-17 14:19:00,theft,41.803671998,-87.703846021,DEPARTMENT STORE,False,2026
2026-01-17 14:15:00,criminal damage,41.658290413,-87.615145931,APARTMENT,False,2026
2026-01-17 14:07:00,interference with public officer,41.677361232,-87.629850633,STREET,False,2026
2026-01-17 14:00:00,battery,41.655697344,-87.597840594,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-17 14:00:00,theft,41.92476222,-87.746319367,STREET,False,2026
2026-01-17 14:00:00,theft,41.909525798,-87.753795526,VEHICLE NON-COMMERCIAL,False,2026
2026-01-17 14:00:00,theft,41.889561428,-87.620196651,RESTAURANT,False,2026
2026-01-17 14:00:00,theft,41.923005158,-87.645351431,RESTAURANT,False,2026
2026-01-17 13:58:00,theft,41.893469034,-87.632648229,SMALL RETAIL STORE,False,2026
2026-01-17 13:58:00,battery,41.923596202,-87.720633655,APARTMENT,False,2026
2026-01-17 13:56:00,deceptive practice,41.852192114,-87.674729636,CURRENCY EXCHANGE,False,2026
2026-01-17 13:52:00,other offense,41.721623049,-87.624701342,CTA PLATFORM,True,2026
2026-01-17 13:52:00,weapons violation,41.910351403,-87.763031416,STREET,False,2026
2026-01-17 13:52:00,other offense,41.752762491,-87.553488733,APARTMENT,False,2026
2026-01-17 13:50:00,theft,41.86821682,-87.6304532,SMALL RETAIL STORE,True,2026
2026-01-17 13:50:00,motor vehicle theft,41.992663658,-87.887544993,AIRPORT PARKING LOT,False,2026
2026-01-17 13:50:00,theft,41.887116764,-87.64867829,RESTAURANT,False,2026
2026-01-17 13:49:00,theft,41.797995321,-87.596105763,APARTMENT,False,2026
2026-01-17 13:37:00,theft,41.893203509,-87.620273669,BAR OR TAVERN,False,2026
2026-01-17 13:35:00,battery,41.889561321,-87.755404672,RESIDENCE,False,2026
2026-01-17 13:30:00,burglary,41.975884018,-87.690439854,RESIDENCE - GARAGE,False,2026
2026-01-17 13:30:00,burglary,41.869352917,-87.660693695,CHA PARKING LOT / GROUNDS,False,2026
2026-01-17 13:30:00,motor vehicle theft,41.887565624,-87.64985972,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-17 13:29:00,offense involving children,41.763041244,-87.633387314,RESIDENCE,False,2026
2026-01-17 13:29:00,theft,41.882429735,-87.627844406,DEPARTMENT STORE,False,2026
2026-01-17 13:27:00,assault,41.905937556,-87.665122182,RESIDENCE,False,2026
2026-01-17 13:26:00,battery,41.864246754,-87.710480757,STREET,False,2026
2026-01-17 13:24:00,narcotics,41.885721129,-87.747088202,SIDEWALK,True,2026
2026-01-17 13:16:00,theft,41.948131367,-87.649510899,DEPARTMENT STORE,False,2026
2026-01-17 13:10:00,battery,41.952548293,-87.663260638,VEHICLE NON-COMMERCIAL,False,2026
2026-01-17 13:09:00,assault,41.77685081,-87.777553356,RESIDENCE,False,2026
2026-01-17 13:05:00,motor vehicle theft,41.920671432,-87.739548159,STREET,False,2026
2026-01-17 13:04:00,other offense,41.88786856,-87.774906441,RESTAURANT,False,2026
2026-01-17 13:00:00,criminal damage,41.908215161,-87.713036584,RESIDENCE,False,2026
2026-01-17 13:00:00,battery,41.902005411,-87.695585838,RESIDENCE,False,2026
2026-01-17 13:00:00,motor vehicle theft,41.721305693,-87.53844055,STREET,False,2026
2026-01-17 13:00:00,deceptive practice,41.758126171,-87.631582508,CURRENCY EXCHANGE,False,2026
2026-01-17 13:00:00,battery,41.963443302,-87.707096169,APARTMENT,False,2026
2026-01-17 13:00:00,theft,41.800709473,-87.585922883,STREET,False,2026
2026-01-17 13:00:00,battery,41.677661758,-87.652872258,OTHER (SPECIFY),False,2026
2026-01-17 12:57:00,burglary,41.949116417,-87.646272801,APARTMENT,False,2026
2026-01-17 12:57:00,theft,41.949116417,-87.646272801,APARTMENT,False,2026
2026-01-17 12:54:00,narcotics,41.812306287,-87.74328289,NURSING / RETIREMENT HOME,True,2026
2026-01-17 12:50:00,theft,41.874704306,-87.671575824,STREET,False,2026
2026-01-17 12:50:00,other offense,41.937636508,-87.740662492,RESIDENCE,False,2026
2026-01-17 12:50:00,battery,41.73247318,-87.578035257,RESIDENCE,False,2026
2026-01-17 12:45:00,battery,41.88681712,-87.726681225,RESIDENCE,False,2026
2026-01-17 12:45:00,theft,41.952586917,-87.814938801,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-17 12:42:00,theft,41.882470918,-87.627847625,DEPARTMENT STORE,True,2026
2026-01-17 12:41:00,theft,41.893469034,-87.632648229,SMALL RETAIL STORE,False,2026
2026-01-17 12:30:00,theft,41.896343018,-87.624279065,DEPARTMENT STORE,False,2026
2026-01-17 12:26:00,assault,41.77772781,-87.602827178,APARTMENT,False,2026
2026-01-17 12:21:00,theft,41.750490827,-87.654302474,SMALL RETAIL STORE,False,2026
2026-01-17 12:16:00,assault,41.652218417,-87.618868837,APARTMENT,False,2026
2026-01-17 12:10:00,deceptive practice,41.931463882,-87.653819694,RESIDENCE,False,2026
2026-01-17 12:05:00,criminal trespass,41.863457262,-87.652605569,APARTMENT,False,2026
2026-01-17 12:05:00,motor vehicle theft,41.876645737,-87.635171022,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-17 12:05:00,other offense,41.870867709,-87.713860414,STREET,False,2026
2026-01-17 12:00:00,sex offense,41.895003278,-87.62152816,HOSPITAL BUILDING / GROUNDS,False,2026
2026-01-17 12:00:00,public peace violation,41.799213245,-87.622581891,APARTMENT,False,2026
2026-01-17 12:00:00,narcotics,41.772998982,-87.576478539,GAS STATION,True,2026
2026-01-17 12:00:00,criminal damage,41.767867071,-87.587374597,APARTMENT,False,2026
2026-01-17 12:00:00,theft,41.851777151,-87.631987613,RESTAURANT,False,2026
2026-01-17 12:00:00,other offense,41.702541716,-87.63545369,RESIDENCE,False,2026
2026-01-17 12:00:00,theft,41.808818154,-87.724842743,STREET,False,2026
2026-01-17 11:56:00,battery,41.854297534,-87.73291301,APARTMENT,False,2026
2026-01-17 11:50:00,theft,41.905001395,-87.694468661,STREET,False,2026
2026-01-17 11:49:00,theft,41.99753267,-87.701254835,SMALL RETAIL STORE,True,2026
2026-01-17 11:40:00,battery,41.960647056,-87.753075156,APARTMENT,False,2026
2026-01-17 11:40:00,assault,41.817393627,-87.606720071,SMALL RETAIL STORE,False,2026
2026-01-17 11:36:00,theft,41.952802319,-87.648641167,APARTMENT,False,2026
2026-01-17 11:35:00,battery,41.982777739,-87.656591889,APARTMENT,False,2026
2026-01-17 11:35:00,theft,41.879410537,-87.631340358,HOTEL / MOTEL,False,2026
2026-01-17 11:30:00,criminal damage,41.916233484,-87.695940214,VEHICLE NON-COMMERCIAL,False,2026
2026-01-17 11:30:00,other offense,41.803902566,-87.703854768,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-17 11:30:00,theft,41.885191719,-87.624486846,SIDEWALK,False,2026
2026-01-17 11:30:00,theft,41.93338837,-87.644740036,SMALL RETAIL STORE,False,2026
2026-01-17 11:30:00,theft,41.794352937,-87.734224585,STREET,False,2026
2026-01-17 11:18:00,narcotics,41.770155702,-87.682618814,APARTMENT,True,2026
2026-01-17 11:15:00,criminal damage,41.752519908,-87.606477362,APARTMENT,False,2026
2026-01-17 11:10:00,theft,41.910723622,-87.67800053,DEPARTMENT STORE,True,2026
2026-01-17 11:10:00,deceptive practice,41.931582515,-87.742747165,SMALL RETAIL STORE,False,2026
2026-01-17 11:10:00,battery,41.875769294,-87.753883956,RESIDENCE,False,2026
2026-01-17 11:05:00,criminal trespass,41.88635374,-87.620691382,APARTMENT,False,2026
2026-01-17 11:01:00,criminal trespass,41.76265148,-87.563855639,LIBRARY,False,2026
2026-01-17 11:00:00,deceptive practice,41.937483546,-87.765233874,APARTMENT,False,2026
2026-01-17 11:00:00,stalking,41.901177184,-87.64528826,APARTMENT,False,2026
2026-01-17 11:00:00,theft,41.899410159,-87.624131266,SMALL RETAIL STORE,False,2026
2026-01-17 11:00:00,other offense,41.799354197,-87.738674336,CAR WASH,False,2026
2026-01-17 11:00:00,theft,41.750489763,-87.59623914,APARTMENT,False,2026
2026-01-17 11:00:00,assault,41.69410476,-87.6121956,RESIDENCE,False,2026
2026-01-17 10:57:00,theft,41.925976787,-87.640726107,RESTAURANT,False,2026
2026-01-17 10:52:00,theft,41.954507152,-87.653372774,DRUG STORE,False,2026
2026-01-17 10:50:00,criminal damage,41.810357593,-87.626112137,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,2026
2026-01-17 10:45:00,battery,41.885533988,-87.666983746,CONVENIENCE STORE,False,2026
2026-01-17 10:45:00,theft,41.918894042,-87.658252012,STREET,False,2026
2026-01-17 10:45:00,assault,41.882103874,-87.684752469,APARTMENT,False,2026
2026-01-17 10:38:00,theft,41.882429735,-87.627844406,DEPARTMENT STORE,False,2026
2026-01-17 10:30:00,criminal damage,41.905848403,-87.725637798,BARBERSHOP,False,2026
2026-01-17 10:30:00,battery,41.762950688,-87.633388299,APARTMENT,False,2026
2026-01-17 10:30:00,motor vehicle theft,41.901937376,-87.6747807,STREET,False,2026
2026-01-17 10:17:00,burglary,41.874966758,-87.689260166,RESIDENCE,False,2026
2026-01-17 10:15:00,deceptive practice,41.98327489,-87.732103645,,False,2026
2026-01-17 10:10:00,other offense,41.799149172,-87.624203617,STREET,False,2026
2026-01-17 10:04:00,criminal trespass,41.900128514,-87.707586625,RESIDENCE - GARAGE,False,2026
2026-01-17 10:03:00,deceptive practice,41.736259984,-87.628068782,GROCERY FOOD STORE,False,2026
2026-01-17 10:00:00,other offense,41.691818181,-87.678096311,RESIDENCE,False,2026
2026-01-17 10:00:00,motor vehicle theft,41.894787565,-87.690574309,STREET,False,2026
2026-01-17 10:00:00,battery,41.872274452,-87.764581664,HOSPITAL BUILDING / GROUNDS,False,2026
2026-01-17 10:00:00,criminal sexual assault,41.897718636,-87.677990258,APARTMENT,False,2026
2026-01-17 10:00:00,theft,41.965522787,-87.746452764,RESIDENCE,False,2026
2026-01-17 10:00:00,theft,41.858911907,-87.720682517,RESIDENCE,False,2026
2026-01-17 10:00:00,burglary,41.905039395,-87.749545423,RESIDENCE,False,2026
2026-01-17 09:45:00,theft,41.702737032,-87.535974085,CONVENIENCE STORE,False,2026
2026-01-17 09:45:00,battery,41.894231904,-87.739778427,STREET,False,2026
2026-01-17 09:43:00,weapons violation,41.806986714,-87.746808891,STREET,False,2026
2026-01-17 09:41:00,robbery,41.903478069,-87.631433102,SMALL RETAIL STORE,True,2026
2026-01-17 09:39:00,theft,41.877822179,-87.655181405,SMALL RETAIL STORE,False,2026
2026-01-17 09:36:00,narcotics,41.722636303,-87.62747417,RESIDENCE,True,2026
2026-01-17 09:30:00,battery,41.782419633,-87.776551973,RESIDENCE,True,2026
2026-01-17 09:30:00,theft,41.721627204,-87.624485177,CTA TRAIN,False,2026
2026-01-17 09:30:00,battery,41.745037967,-87.621222937,APARTMENT,False,2026
2026-01-17 09:30:00,assault,41.855492886,-87.71511001,APARTMENT,False,2026
2026-01-17 09:29:00,battery,41.737151312,-87.642428972,RESIDENCE,False,2026
2026-01-17 09:26:00,other offense,41.844263248,-87.723817041,PAWN SHOP,False,2026
2026-01-17 09:24:00,criminal damage,41.883578059,-87.709617339,CHA APARTMENT,False,2026
2026-01-17 09:20:00,theft,41.993354129,-87.66037181,MEDICAL / DENTAL OFFICE,False,2026
2026-01-17 09:19:00,theft,41.757614433,-87.586115266,SMALL RETAIL STORE,False,2026
2026-01-17 09:15:00,assault,41.919216203,-87.636386348,OTHER (SPECIFY),False,2026
2026-01-17 09:10:00,battery,41.757436813,-87.619909392,RESIDENCE,False,2026
2026-01-17 09:10:00,battery,41.886932792,-87.629146336,STREET,False,2026
2026-01-17 09:00:00,deceptive practice,41.862859101,-87.624050746,APARTMENT,False,2026
2026-01-17 09:00:00,theft,41.902045263,-87.662602443,APARTMENT,False,2026
2026-01-17 09:00:00,criminal damage,41.947312846,-87.648005158,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,2026
2026-01-17 09:00:00,theft,41.727707245,-87.657975051,STREET,False,2026
2026-01-17 09:00:00,burglary,42.015042573,-87.663381471,APARTMENT,False,2026
2026-01-17 09:00:00,criminal damage,41.877822179,-87.655181405,STREET,False,2026
2026-01-17 08:49:00,battery,41.702986539,-87.61852682,APARTMENT,True,2026
2026-01-17 08:45:00,robbery,41.811551206,-87.665047641,SMALL RETAIL STORE,False,2026
2026-01-17 08:44:00,narcotics,41.891678767,-87.627551654,STREET,True,2026
2026-01-17 08:34:00,offense involving children,41.742056827,-87.564871057,STREET,False,2026
2026-01-17 08:33:00,theft,41.769044585,-87.589523743,APARTMENT,False,2026
2026-01-17 08:30:00,criminal damage,41.882216895,-87.720830834,APARTMENT,False,2026
2026-01-17 08:30:00,battery,41.867529435,-87.702037775,APARTMENT,False,2026
2026-01-17 08:30:00,theft,41.908452786,-87.765880756,SMALL RETAIL STORE,False,2026
2026-01-17 08:17:00,narcotics,41.895492469,-87.71296137,SIDEWALK,True,2026
2026-01-17 08:16:00,weapons violation,42.008384324,-87.661825019,STREET,True,2026
2026-01-17 08:13:00,battery,41.930768108,-87.735445101,APARTMENT,True,2026
2026-01-17 08:10:00,theft,41.874400423,-87.640067886,HOTEL / MOTEL,False,2026
2026-01-17 08:00:00,other offense,41.903090537,-87.642193077,APARTMENT,False,2026
2026-01-17 08:00:00,battery,41.978495324,-87.689251423,NURSING / RETIREMENT HOME,False,2026
2026-01-17 08:00:00,theft,41.877549102,-87.756368477,APARTMENT,False,2026
2026-01-17 08:00:00,theft,41.93375231,-87.762650263,STREET,False,2026
2026-01-17 08:00:00,theft,41.756673398,-87.663594165,STREET,False,2026
2026-01-17 08:00:00,criminal sexual assault,41.852882701,-87.635528609,STREET,False,2026
2026-01-17 08:00:00,battery,41.776018543,-87.615520426,RESIDENCE,True,2026
2026-01-17 07:53:00,other offense,41.898231244,-87.723726528,APARTMENT,False,2026
2026-01-17 07:44:00,narcotics,41.890012081,-87.631878026,SIDEWALK,False,2026
2026-01-17 07:35:00,narcotics,41.686976846,-87.636518894,STREET,True,2026
2026-01-17 07:30:00,battery,41.763564409,-87.565358553,APARTMENT,False,2026
2026-01-17 07:20:00,battery,42.007919177,-87.665351128,CTA PLATFORM,False,2026
2026-01-17 07:20:00,theft,41.878841611,-87.65077155,VEHICLE - COMMERCIAL,False,2026
2026-01-17 07:00:00,criminal damage,41.877776267,-87.761734846,RESIDENCE,False,2026
2026-01-17 07:00:00,deceptive practice,41.708047388,-87.65016046,APARTMENT,False,2026
2026-01-17 07:00:00,assault,41.87178962,-87.633564301,APARTMENT,False,2026
2026-01-17 06:45:00,theft,42.019399237,-87.675049485,SMALL RETAIL STORE,True,2026
2026-01-17 06:40:00,battery,41.914802204,-87.694675876,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",False,2026
2026-01-17 06:15:00,robbery,41.809125265,-87.631906508,CTA TRAIN,False,2026
2026-01-17 06:10:00,weapons violation,41.66614306,-87.540576095,STREET,True,2026
2026-01-17 06:00:00,battery,41.760191865,-87.577387757,APARTMENT,True,2026
2026-01-17 05:47:00,sex offense,41.841420915,-87.724471567,APARTMENT,False,2026
2026-01-17 05:45:00,criminal damage,41.696776475,-87.653406796,STREET,False,2026
2026-01-17 05:42:00,burglary,41.975332345,-87.748411114,TAVERN / LIQUOR STORE,False,2026
2026-01-17 05:37:00,motor vehicle theft,41.968907073,-87.712157628,STREET,False,2026
2026-01-17 05:37:00,motor vehicle theft,41.968907073,-87.712157628,STREET,False,2026
2026-01-17 05:21:00,battery,41.857707908,-87.672312713,APARTMENT,False,2026
2026-01-17 05:20:00,burglary,41.941677196,-87.723595895,VEHICLE NON-COMMERCIAL,False,2026
2026-01-17 05:15:00,battery,41.776770573,-87.705505977,APARTMENT,True,2026
2026-01-17 05:05:00,robbery,41.852868298,-87.63091491,CTA TRAIN,False,2026
2026-01-17 05:00:00,robbery,41.894623913,-87.696665659,STREET,False,2026
2026-01-17 05:00:00,battery,41.929822507,-87.653763616,APARTMENT,False,2026
2026-01-17 05:00:00,motor vehicle theft,41.790181423,-87.641397787,STREET,False,2026
2026-01-17 05:00:00,theft,41.790458442,-87.615872725,APARTMENT,False,2026
2026-01-17 04:50:00,motor vehicle theft,41.910013804,-87.763019726,STREET,False,2026
2026-01-17 04:46:00,assault,41.863862272,-87.656591824,CTA BUS,True,2026
2026-01-17 04:45:00,assault,41.783837918,-87.618304154,APARTMENT,False,2026
2026-01-17 04:45:00,criminal damage,42.018498254,-87.672983233,CTA TRAIN,True,2026
2026-01-17 04:40:00,theft,41.978108446,-87.904122758,CTA TRAIN,False,2026
2026-01-17 04:35:00,battery,41.749528423,-87.598679789,APARTMENT,True,2026
2026-01-17 04:19:00,theft,41.789747254,-87.675398546,STREET,False,2026
2026-01-17 04:15:00,battery,42.003916126,-87.663590194,ALLEY,False,2026
2026-01-17 04:15:00,criminal damage,41.876594115,-87.65216508,APARTMENT,False,2026
2026-01-17 04:08:00,battery,41.881070732,-87.66679143,CTA BUS,False,2026
2026-01-17 04:00:00,burglary,41.882039604,-87.691385118,APARTMENT,False,2026
2026-01-17 04:00:00,theft,41.890013524,-87.631664996,SIDEWALK,False,2026
2026-01-17 04:00:00,criminal sexual assault,41.895003278,-87.62152816,APARTMENT,False,2026
2026-01-17 04:00:00,criminal damage,41.823443139,-87.708113727,ALLEY,False,2026
2026-01-17 04:00:00,theft,41.907424441,-87.675014528,PARK PROPERTY,False,2026
2026-01-17 03:52:00,battery,41.812244589,-87.604430616,APARTMENT,False,2026
2026-01-17 03:46:00,motor vehicle theft,41.899502773,-87.634312348,STREET,False,2026
2026-01-17 03:45:00,theft,41.987228377,-87.662124644,STREET,False,2026
2026-01-17 03:30:00,deceptive practice,41.893242701,-87.6301899,VEHICLE NON-COMMERCIAL,False,2026
2026-01-17 03:30:00,criminal damage,41.863692799,-87.70802646,STREET,False,2026
2026-01-17 03:26:00,burglary,41.852125998,-87.679006436,CURRENCY EXCHANGE,False,2026
2026-01-17 03:21:00,assault,41.765804252,-87.609828047,APARTMENT,False,2026
2026-01-17 03:15:00,battery,41.887620806,-87.618800643,RESIDENCE,False,2026
2026-01-17 03:07:00,battery,41.734847232,-87.545777045,APARTMENT,False,2026
2026-01-17 03:06:00,weapons violation,41.764490723,-87.637081034,STREET,True,2026
2026-01-17 03:00:00,motor vehicle theft,41.79988612,-87.700076199,STREET,False,2026
2026-01-17 03:00:00,motor vehicle theft,41.823125769,-87.602725951,STREET,False,2026
2026-01-17 03:00:00,robbery,41.896970377,-87.631250927,STREET,False,2026
2026-01-17 03:00:00,other offense,41.756559628,-87.561472843,STREET,False,2026
2026-01-17 02:51:00,battery,41.724240869,-87.640863915,STREET,False,2026
2026-01-17 02:50:00,criminal damage,41.652539374,-87.617965144,APARTMENT,False,2026
2026-01-17 02:45:00,battery,41.779671509,-87.65022937,APARTMENT,False,2026
2026-01-17 02:45:00,battery,41.948131367,-87.649510899,BAR OR TAVERN,False,2026
2026-01-17 02:40:00,assault,41.796680834,-87.692659414,APARTMENT,False,2026
2026-01-17 02:36:00,battery,41.885393253,-87.663547848,SIDEWALK,True,2026
2026-01-17 02:27:00,other offense,41.971105849,-87.721995153,STREET,False,2026
2026-01-17 02:26:00,assault,41.866184544,-87.724361483,GAS STATION,False,2026
2026-01-17 02:18:00,battery,41.781811321,-87.594674264,APARTMENT,True,2026
2026-01-17 02:15:00,burglary,41.767330484,-87.581259187,APARTMENT,False,2026
2026-01-17 02:09:00,other offense,41.778092941,-87.722746539,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-17 02:05:00,theft,41.895732399,-87.687784384,SMALL RETAIL STORE,True,2026
2026-01-17 02:00:00,criminal damage,41.783852133,-87.684984629,STREET,False,2026
2026-01-17 02:00:00,battery,41.885393253,-87.663547848,SIDEWALK,False,2026
2026-01-17 01:59:00,criminal damage,41.801088123,-87.688240094,STREET,True,2026
2026-01-17 01:58:00,battery,41.890389116,-87.628021263,SIDEWALK,False,2026
2026-01-17 01:47:00,battery,41.776663659,-87.692110776,RESIDENCE,False,2026
2026-01-17 01:45:00,battery,41.793257667,-87.634129462,APARTMENT,False,2026
2026-01-17 01:43:00,narcotics,41.813335971,-87.669951913,STREET,True,2026
2026-01-17 01:39:00,criminal trespass,41.878460552,-87.755893934,RESIDENCE,True,2026
2026-01-17 01:36:00,battery,42.02252504,-87.672216552,APARTMENT,False,2026
2026-01-17 01:35:00,criminal damage,41.798515785,-87.686608215,STREET,False,2026
2026-01-17 01:34:00,narcotics,41.765025476,-87.576275351,APARTMENT,True,2026
2026-01-17 01:30:00,motor vehicle theft,41.886629873,-87.711174161,STREET,False,2026
2026-01-17 01:17:00,burglary,41.680428005,-87.646865171,RESIDENCE - GARAGE,False,2026
2026-01-17 01:10:00,battery,41.837715359,-87.627921059,VEHICLE NON-COMMERCIAL,False,2026
2026-01-17 01:05:00,criminal damage,41.746224905,-87.733990651,RESIDENCE,False,2026
2026-01-17 01:03:00,other offense,41.753400321,-87.646542624,APARTMENT,False,2026
2026-01-17 01:00:00,criminal sexual assault,41.753210009,-87.665939025,APARTMENT,True,2026
2026-01-17 01:00:00,criminal damage,41.754607889,-87.565076854,APARTMENT,False,2026
2026-01-17 01:00:00,theft,41.925698375,-87.701909278,RESTAURANT,False,2026
2026-01-17 00:53:00,narcotics,41.909309985,-87.771104615,STREET,True,2026
2026-01-17 00:45:00,burglary,41.909341941,-87.67584714,RESTAURANT,False,2026
2026-01-17 00:45:00,theft,41.895732399,-87.687784384,SMALL RETAIL STORE,False,2026
2026-01-17 00:43:00,battery,41.69968703,-87.638527516,RESIDENCE,True,2026
2026-01-17 00:40:00,battery,41.74934346,-87.611933174,APARTMENT,False,2026
2026-01-17 00:31:00,other offense,41.969077177,-87.655869104,STREET,False,2026
2026-01-17 00:30:00,motor vehicle theft,41.750050445,-87.634407976,STREET,False,2026
2026-01-17 00:30:00,assault,41.74772245,-87.669436863,APARTMENT,False,2026
2026-01-17 00:30:00,theft,41.756022358,-87.64950898,APARTMENT,False,2026
2026-01-17 00:25:00,assault,41.839686295,-87.724425624,SIDEWALK,False,2026
2026-01-17 00:20:00,criminal damage,41.901544538,-87.717740557,APARTMENT,False,2026
2026-01-17 00:15:00,assault,41.875011159,-87.720440664,APARTMENT,True,2026
2026-01-17 00:15:00,criminal damage,41.739523881,-87.604901825,DEPARTMENT STORE,True,2026
2026-01-17 00:12:00,battery,41.765356327,-87.673547448,GAS STATION,False,2026
2026-01-17 00:12:00,other offense,41.990421039,-87.703491792,STREET,False,2026
2026-01-17 00:10:00,weapons violation,41.796547734,-87.684104887,STREET,True,2026
2026-01-17 00:09:00,criminal trespass,41.717248865,-87.617658216,STREET,True,2026
2026-01-17 00:05:00,other offense,41.867518704,-87.620041508,STREET,False,2026
2026-01-17 00:01:00,burglary,41.778605608,-87.659333088,STREET,False,2026
2026-01-17 00:00:00,criminal damage,41.75865658,-87.655942687,RESIDENCE,False,2026
2026-01-17 00:00:00,theft,41.893541578,-87.629701805,BAR OR TAVERN,False,2026
2026-01-17 00:00:00,battery,41.804961893,-87.747975381,RESIDENCE,False,2026
2026-01-17 00:00:00,theft,41.887415663,-87.664944312,STREET,False,2026
2026-01-17 00:00:00,narcotics,41.860876815,-87.709470899,SIDEWALK,True,2026
2026-01-17 00:00:00,burglary,41.867308877,-87.698368584,STREET,False,2026
2026-01-17 00:00:00,deceptive practice,41.866404039,-87.639218102,RESTAURANT,False,2026
2026-01-17 00:00:00,criminal damage,41.876419884,-87.633682698,STREET,False,2026
2026-01-17 00:00:00,battery,41.902923197,-87.697288509,GAS STATION,False,2026
2026-01-17 00:00:00,battery,41.781114863,-87.722831532,BAR OR TAVERN,False,2026
2026-01-16 23:55:00,burglary,41.881858141,-87.724065792,STREET,False,2026
2026-01-16 23:55:00,battery,41.757917833,-87.61387129,APARTMENT,False,2026
2026-01-16 23:50:00,motor vehicle theft,42.006862961,-87.673467835,STREET,False,2026
2026-01-16 23:47:00,other offense,41.762779972,-87.645562915,RESIDENCE,False,2026
2026-01-16 23:45:00,assault,41.931780735,-87.727593069,STREET,True,2026
2026-01-16 23:45:00,deceptive practice,41.881348623,-87.674525788,STREET,False,2026
2026-01-16 23:40:00,weapons violation,41.655413343,-87.596775312,STREET,True,2026
2026-01-16 23:37:00,other offense,41.766890184,-87.623334661,APARTMENT,True,2026
2026-01-16 23:30:00,robbery,41.748164778,-87.651248756,STREET,False,2026
2026-01-16 23:30:00,deceptive practice,41.950197458,-87.648999894,BAR OR TAVERN,False,2026
2026-01-16 23:30:00,burglary,41.879264422,-87.743970898,STREET,False,2026
2026-01-16 23:30:00,battery,41.717176282,-87.628559502,STREET,False,2026
2026-01-16 23:21:00,criminal trespass,41.829155317,-87.628257211,APARTMENT,False,2026
2026-01-16 23:13:00,liquor law violation,41.781244244,-87.761852335,BAR OR TAVERN,True,2026
2026-01-16 23:03:00,battery,41.652883411,-87.543512335,RESIDENCE,True,2026
2026-01-16 23:00:00,motor vehicle theft,41.9262159,-87.734480728,STREET,False,2026
2026-01-16 23:00:00,assault,41.775222974,-87.660453671,APARTMENT,False,2026
2026-01-16 23:00:00,burglary,41.870054898,-87.660131937,STREET,False,2026
2026-01-16 23:00:00,battery,41.940423951,-87.764950486,RESIDENCE,True,2026
2026-01-16 23:00:00,theft,41.888766628,-87.63105063,RESTAURANT,False,2026
2026-01-16 23:00:00,offense involving children,41.935104277,-87.752612125,RESIDENCE,False,2026
2026-01-16 23:00:00,assault,41.829389915,-87.606892634,APARTMENT,False,2026
2026-01-16 22:58:00,other offense,41.783423085,-87.741234169,RESIDENCE,False,2026
2026-01-16 22:53:00,other offense,41.761727593,-87.564815996,APARTMENT,False,2026
2026-01-16 22:53:00,battery,41.781811321,-87.594674264,APARTMENT,False,2026
2026-01-16 22:43:00,battery,41.727584721,-87.662826664,SIDEWALK,True,2026
2026-01-16 22:31:00,deceptive practice,41.995833149,-87.695146552,VEHICLE NON-COMMERCIAL,True,2026
2026-01-16 22:30:00,motor vehicle theft,41.820254095,-87.600388638,STREET,False,2026
2026-01-16 22:30:00,criminal damage,41.774344746,-87.603360484,STREET,False,2026
2026-01-16 22:29:00,motor vehicle theft,41.907266717,-87.695695116,ALLEY,False,2026
2026-01-16 22:27:00,criminal damage,41.893677068,-87.76351768,APARTMENT,False,2026
2026-01-16 22:18:00,assault,41.875229772,-87.686253982,CTA TRAIN,True,2026
2026-01-16 22:00:00,motor vehicle theft,41.909680409,-87.674572537,STREET,False,2026
2026-01-16 22:00:00,criminal damage,41.82811751,-87.647670882,STREET,False,2026
2026-01-16 22:00:00,motor vehicle theft,41.903277913,-87.671673906,STREET,False,2026
2026-01-16 22:00:00,motor vehicle theft,41.941845515,-87.826501171,STREET,False,2026
2026-01-16 22:00:00,deceptive practice,41.93991842,-87.653288878,CTA TRAIN,False,2026
2026-01-16 22:00:00,criminal damage,41.888383414,-87.647559323,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
